iter	RMSE
1514	0.1081732858
1515	0.1081541346
1516	0.1081138443
1517	0.1080969717
1518	0.1080734041
1519	0.1080373372
1520	0.108015638
1521	0.1079956777
1522	0.107986487
1523	0.107955546
1524	0.1079341651
1525	0.1079150318
1526	0.1078863423
1527	0.1078621738
1528	0.1078467725
1529	0.1078177539
1530	0.1078024346
1531	0.1077702839
1532	0.1077519282
1533	0.1077396481
1534	0.1077064464
1535	0.107673978
1536	0.1076421028
1537	0.1076042334
1538	0.1075683209
1539	0.1075306596
1540	0.1074960267
1541	0.1074800646
1542	0.1074560976
1543	0.1074295168
1544	0.1074114774
1545	0.1073814696
1546	0.1073564126
1547	0.1073458435
1548	0.1073114226
1549	0.1072954668
1550	0.1072857581
1551	0.1072667769
1552	0.1072330994
1553	0.1072025669
1554	0.1071783734
1555	0.1071401979
1556	0.1071122899
1557	0.1070887854
1558	0.1070687109
1559	0.1070410379
1560	0.10700403
1561	0.1069759309
1562	0.106937495
1563	0.1069073452
1564	0.1068831813
1565	0.1068604177
1566	0.1068426109
1567	0.1068164077
1568	0.1067996291
1569	0.1067651868
1570	0.1067372885
1571	0.106711409
1572	0.1066965613
1573	0.1066713323
1574	0.1066538332
1575	0.1066212122
1576	0.1065975882
1577	0.1065830091
1578	0.1065542081
1579	0.1065247839
1580	0.1065074157
1581	0.1064787262
1582	0.1064637164
1583	0.1064426187
1584	0.1064089644
1585	0.1063838529
1586	0.1063566163
1587	0.1063376643
1588	0.1063206831
1589	0.1062823173
1590	0.1062653347
1591	0.1062448567
1592	0.1062206994
1593	0.1061941976
1594	0.1061744044
1595	0.106137998
1596	0.1061213878
1597	0.1060913633
1598	0.1060552142
1599	0.1060243154
1600	0.1060021417
1601	0.1059845726
1602	0.1059545135
1603	0.1059378522
1604	0.1059204867
1605	0.1059008411
1606	0.1058778913
1607	0.1058419637
1608	0.1058100528
1609	0.1057864753
1610	0.1057663981
1611	0.1057341966
1612	0.1057056293
1613	0.105687513
1614	0.105668297
1615	0.1056405783
1616	0.1056084073
1617	0.1055869875
1618	0.1055687276
1619	0.1055517818
1620	0.1055281636
1621	0.1054985719
1622	0.1054708604
1623	0.1054521691
1624	0.1054174744
1625	0.1053853575
1626	0.1053646085
1627	0.1053356712
1628	0.1052984984
1629	0.1052777179
1630	0.1052433718
1631	0.1052131527
1632	0.1051869215
1633	0.1051578713
1634	0.1051443565
1635	0.1051072628
1636	0.1050791781
1637	0.1050580597
1638	0.1050403604
1639	0.1050107479
1640	0.104979321
1641	0.1049524403
1642	0.1049269417
1643	0.1049146105
1644	0.1048785318
1645	0.104853714
1646	0.1048378543
1647	0.1048119698
1648	0.1047987979
1649	0.1047621074
1650	0.1047385965
1651	0.1047114671
1652	0.1046939946
1653	0.1046579275
1654	0.1046318276
1655	0.104615457
1656	0.1045902238
1657	0.1045665438
1658	0.1045503313
1659	0.1045223361
1660	0.1045033753
1661	0.1044699809
1662	0.1044373769
1663	0.1044277234
1664	0.1044013953
1665	0.1043853509
1666	0.1043566065
1667	0.1043206104
1668	0.1042987066
1669	0.1042683419
1670	0.1042416255
1671	0.1042131487
1672	0.1041886225
1673	0.1041587482
1674	0.1041424999
1675	0.1041135267
1676	0.1040977644
1677	0.104072046
1678	0.104052026
1679	0.1040278831
1680	0.1039995275
1681	0.1039744856
1682	0.1039463593
1683	0.1039303242
1684	0.1038990534
1685	0.1038733151
1686	0.1038555539
1687	0.1038201869
1688	0.1037978755
1689	0.1037745987
1690	0.10376837
1691	0.1037428343
1692	0.1037278362
1693	0.103700712
1694	0.1036882732
1695	0.1036712129
1696	0.1036507982
1697	0.1036331021
1698	0.103615516
1699	0.1035902774
1700	0.1035750045
1701	0.1035505526
1702	0.1035238535
1703	0.1035091536
1704	0.1034780089
1705	0.103449659
1706	0.1034169823
1707	0.1033952037
1708	0.1033757
1709	0.1033492208
1710	0.10333548
1711	0.1033093762
1712	0.1032791861
1713	0.1032562331
1714	0.1032280367
1715	0.103216024
1716	0.1032001152
1717	0.1031747582
1718	0.1031576555
1719	0.1031436805
1720	0.1031288115
1721	0.1031043508
1722	0.1030798583
1723	0.1030474916
1724	0.1030211675
1725	0.1030055095
1726	0.1029792371
1727	0.1029496422
1728	0.102934353
1729	0.1029165177
1730	0.1028924528
1731	0.1028615787
1732	0.1028332433
1733	0.1028073461
1734	0.1027906905
1735	0.102764669
1736	0.1027451725
1737	0.1027218053
1738	0.1027053584
1739	0.1026806771
1740	0.1026596575
1741	0.1026298641
1742	0.1026134025
1743	0.102597057
1744	0.1025681784
1745	0.1025464095
1746	0.102518935
1747	0.102492088
1748	0.1024767055
1749	0.1024601347
1750	0.1024363327
1751	0.1024177078
1752	0.1023889921
1753	0.1023639605
1754	0.1023404051
1755	0.102323733
1756	0.102297398
1757	0.1022763825
1758	0.1022460235
1759	0.1022198543
1760	0.1021971568
1761	0.1021764365
1762	0.1021429781
1763	0.1021136761
1764	0.1021018251
1765	0.102086952
1766	0.1020621341
1767	0.1020471359
1768	0.1020255102
1769	0.1020119056
1770	0.1019971117
1771	0.10197237
1772	0.1019489895
1773	0.1019334086
1774	0.1019179251
1775	0.1019045882
1776	0.1018762447
1777	0.1018467472
1778	0.1018163544
1779	0.1017897338
1780	0.1017754105
1781	0.1017579278
1782	0.1017264281
1783	0.1017128617
1784	0.1016872285
1785	0.1016608924
1786	0.1016368887
1787	0.1016202272
1788	0.1015951225
1789	0.1015734062
1790	0.1015627151
1791	0.1015485902
1792	0.1015206411
1793	0.1014911091
1794	0.1014658446
1795	0.1014423118
1796	0.1014166329
1797	0.1014029827
1798	0.1013911394
1799	0.1013584238
1800	0.1013398823
1801	0.1013121754
1802	0.101280223
1803	0.101265291
1804	0.1012514399
1805	0.1012376695
1806	0.1012239793
1807	0.1012014682
1808	0.1011710302
1809	0.1011429509
1810	0.1011220773
1811	0.1011073575
1812	0.101085326
1813	0.1010668885
1814	0.1010440363
1815	0.1010219626
1816	0.1009996251
1817	0.1009824735
1818	0.1009681019
1819	0.1009446038
1820	0.1009312617
1821	0.1009093983
1822	0.1008961332
1823	0.100882409
1824	0.1008701022
1825	0.1008443494
1826	0.1008173865
1827	0.1008071861
1828	0.1007856392
1829	0.1007619259
1830	0.1007354902
1831	0.1007224547
1832	0.1007094949
1833	0.1006872261
1834	0.1006751023
1835	0.100648478
1836	0.1006223299
1837	0.1005928838
1838	0.1005670702
1839	0.100547214
1840	0.1005258463
1841	0.1005131137
1842	0.1004922964
1843	0.1004787016
1844	0.100465883
1845	0.1004436866
1846	0.1004311264
1847	0.100410562
1848	0.1003916231
1849	0.100369782
1850	0.1003469005
1851	0.1003366758
1852	0.1003136575
1853	0.1002994413
1854	0.1002677853
1855	0.1002434367
1856	0.1002207556
1857	0.1002000289
1858	0.100171205
1859	0.1001595481
1860	0.1001479481
1861	0.1001284751
1862	0.1001042779
1863	0.1000750852
1864	0.1000466098
1865	0.1000342559
1866	0.1000111606
1867	0.09999887755
1868	0.09998610665
1869	0.09996369291
1870	0.09993868325
1871	0.09992654395
1872	0.09990792792
1873	0.09989088197
1874	0.09986286543
1875	0.09983910986
1876	0.09982706948
1877	0.09979903076
1878	0.09978909787
1879	0.09977714773
1880	0.09975436303
1881	0.09973302112
1882	0.09971292083
1883	0.09969198914
1884	0.0996681623
1885	0.09965673424
1886	0.0996431338
1887	0.09962603538
1888	0.09960410455
1889	0.09959204454
1890	0.09957132417
1891	0.09954812682
1892	0.09952335197
1893	0.09949872223
1894	0.09947262456
1895	0.09946092327
1896	0.09943987725
1897	0.0994227487
1898	0.09941099532
1899	0.0993993124
1900	0.09938695195
1901	0.09937581077
1902	0.09936670405
1903	0.09933856431
1904	0.09931964254
1905	0.09929815971
1906	0.09927087689
1907	0.09924875119
1908	0.09922048202
1909	0.0991922763
1910	0.09917408468
1911	0.09915023224
1912	0.09912914796
1913	0.09910801077
1914	0.09908731466
1915	0.09907034613
1916	0.09906001598
1917	0.09904240923
1918	0.09903075307
1919	0.09900395156
1920	0.09898112831
1921	0.09895421968
1922	0.09893425132
1923	0.09890754917
1924	0.09888543319
1925	0.09887377216
1926	0.09884888808
1927	0.09882782385
1928	0.09880331296
1929	0.09877982706
1930	0.09875569682
1931	0.09873128086
1932	0.09872073394
1933	0.09870149705
1934	0.09868060689
1935	0.09866118021
1936	0.0986374924
1937	0.09861773059
1938	0.09859803069
1939	0.09857544818
1940	0.09855471754
1941	0.09854275643
1942	0.09853167972
1943	0.09850641453
1944	0.09849629404
1945	0.09847174475
1946	0.09845156439
1947	0.09843186771
1948	0.09842070239
1949	0.09839348367
1950	0.09837111426
1951	0.09835131012
1952	0.09834040202
1953	0.09833004841
1954	0.09831924112
1955	0.09829581755
1956	0.09827486185
1957	0.09826082242
1958	0.09823939491
1959	0.09821672334
1960	0.09819208474
1961	0.09817174802
1962	0.09815039053
1963	0.09812670529
1964	0.09811689351
1965	0.09810675487
1966	0.09809495546
1967	0.09807527505
1968	0.09806392302
1969	0.09805257661
1970	0.09804147353
1971	0.09802714321
1972	0.09801714672
1973	0.09799048289
1974	0.09796400476
1975	0.09794770175
1976	0.09793086631
1977	0.09790940055
1978	0.09789803809
1979	0.09787962556
1980	0.09785829176
1981	0.09783787158
1982	0.09780953138
1983	0.09779043647
1984	0.09777924655
1985	0.09775935336
1986	0.097740452
1987	0.09772202095
1988	0.09770683995
1989	0.09768474257
1990	0.09766922439
1991	0.09765535279
1992	0.09763103877
1993	0.09760778643
1994	0.09758453324
1995	0.09756335366
1996	0.09753678618
1997	0.09751940519
1998	0.09749579799
1999	0.09748885903
2000	0.09746585348
2001	0.09745629057
2002	0.09743439967
2003	0.09742342775
2004	0.09740322779
2005	0.09739534328
2006	0.09737631746
2007	0.09735299207
2008	0.09732628615
2009	0.09731777688
2010	0.09730935375
2011	0.09730010998
2012	0.09728169768
2013	0.09726368462
2014	0.09724617579
2015	0.0972383599
2016	0.09721928037
2017	0.09719798523
2018	0.09717702492
2019	0.09715509439
2020	0.09713393149
2021	0.09711782442
2022	0.09710812783
2023	0.09708795794
2024	0.09707072908
2025	0.09705076149
2026	0.09702999493
2027	0.09702059257
2028	0.0970108211
2029	0.09699635379
2030	0.0969788186
2031	0.09695867848
2032	0.09693572681
2033	0.09691793243
2034	0.09689973439
2035	0.09688218605
2036	0.09686692257
2037	0.09685540974
2038	0.09683387428
2039	0.09681395637
2040	0.09678660302
2041	0.0967766346
2042	0.09675218604
2043	0.09673704683
2044	0.09672042489
2045	0.09671084115
2046	0.09670265542
2047	0.09669355963
2048	0.09666563942
2049	0.09665786899
2050	0.09664151331
2051	0.09663239321
2052	0.09661519352
2053	0.09659844844
2054	0.09657856646
2055	0.09656843804
2056	0.09654793604
2057	0.09652100375
2058	0.09649672392
2059	0.09648064246
2060	0.09645399129
2061	0.0964375705
2062	0.09642049072
2063	0.09641096397
2064	0.0964029789
2065	0.09639460847
2066	0.09638516365
2067	0.09636974666
2068	0.0963500777
2069	0.09632906575
2070	0.09631013964
2071	0.09629275447
2072	0.0962768257
2073	0.09625932938
2074	0.09624303549
2075	0.09622179196
2076	0.09620075384
2077	0.09617965397
2078	0.09616328466
2079	0.09614745234
2080	0.09612619539
2081	0.09610618804
2082	0.09608838856
2083	0.09607015645
2084	0.09605071046
2085	0.09603261339
2086	0.0960136278
2087	0.0959891489
2088	0.09597287212
2089	0.0959602263
2090	0.09593827875
2091	0.09592760214
2092	0.09590278411
2093	0.09589462344
2094	0.09587492384
2095	0.09585777674
2096	0.095838574
2097	0.09581594941
2098	0.09580655362
2099	0.09578390287
2100	0.0957605905
2101	0.09574511351
2102	0.09573357299
2103	0.09571830216
2104	0.09570255898
2105	0.09567903697
2106	0.09565892263
2107	0.09563674166
2108	0.09562943531
2109	0.09561306177
2110	0.09560507628
2111	0.09559357346
2112	0.09557485957
2113	0.09556169549
2114	0.09554977141
2115	0.09552909787
2116	0.09550500851
2117	0.09548913855
2118	0.09547064364
2119	0.09545023914
2120	0.09543490425
2121	0.09542786711
2122	0.09541271603
2123	0.09539348111
2124	0.09537768516
2125	0.0953608362
2126	0.09534058685
2127	0.09532827837
2128	0.09531208401
2129	0.09528815831
2130	0.09527528673
2131	0.09525212213
2132	0.09523737436
2133	0.09521380119
2134	0.09519105056
2135	0.09517247153
2136	0.09516356371
2137	0.09514005496
2138	0.09511902133
2139	0.09510075491
2140	0.09508495233
2141	0.09506540599
2142	0.09505782417
2143	0.09503593838
2144	0.09502153865
2145	0.09500480933
2146	0.09498169373
2147	0.09496969794
2148	0.09495280509
2149	0.09493214812
2150	0.09491111888
2151	0.09489423902
2152	0.09487849202
2153	0.09486125371
2154	0.09485320002
2155	0.09483072272
2156	0.09481195549
2157	0.09479346382
2158	0.09477891738
2159	0.09475925707
2160	0.0947419094
2161	0.09473089996
2162	0.09472217206
2163	0.09470577156
2164	0.09468540688
2165	0.0946784541
2166	0.09466011723
2167	0.09463807969
2168	0.09462067646
2169	0.09459815779
2170	0.09458349098
2171	0.09456808076
2172	0.09454838377
2173	0.09453274241
2174	0.09452411933
2175	0.0945069371
2176	0.09448560637
2177	0.09447749442
2178	0.09446594797
2179	0.09445934976
2180	0.09443814881
2181	0.09441611833
2182	0.09439914675
2183	0.09439231823
2184	0.09438522847
2185	0.09437116948
2186	0.09436509465
2187	0.09435137836
2188	0.0943404302
2189	0.09432521785
2190	0.09431867148
2191	0.09430318492
2192	0.09429453982
2193	0.09427635774
2194	0.0942621253
2195	0.09424561483
2196	0.09423634396
2197	0.094217788
2198	0.09420340055
2199	0.09419111362
2200	0.09418386323
2201	0.09417473242
2202	0.0941660058
2203	0.09414920732
2204	0.09413101105
2205	0.09410919879
2206	0.0940875921
2207	0.0940707298
2208	0.09405271182
2209	0.09403479528
2210	0.09402788708
2211	0.0940094066
2212	0.09399572892
2213	0.09398448226
2214	0.0939662359
2215	0.09394968214
2216	0.09394552034
2217	0.09392767831
2218	0.09391330307
2219	0.09390685459
2220	0.09389180039
2221	0.09388522965
2222	0.09387324267
2223	0.09385602952
2224	0.09384222334
2225	0.09382803181
2226	0.09382024699
2227	0.09380486214
2228	0.09379747079
2229	0.09379061193
2230	0.09377598584
2231	0.09375424371
2232	0.09374034626
2233	0.09372148619
2234	0.09371529803
2235	0.09369979858
2236	0.09368225342
2237	0.09367473005
2238	0.09365945335
2239	0.09364541027
2240	0.09364130211
2241	0.09362578741
2242	0.09361163617
2243	0.09359527425
2244	0.09358807462
2245	0.09357281679
2246	0.09355266658
2247	0.09354579174
2248	0.09353038198
2249	0.0935146216
2250	0.09350724206
2251	0.09349101852
2252	0.09347481803
2253	0.09345912352
2254	0.09344666648
2255	0.09342918483
2256	0.09341015778
2257	0.09339467808
2258	0.09337918532
2259	0.09336430019
2260	0.09335730948
2261	0.0933424981
2262	0.09332658335
2263	0.09330522979
2264	0.09329746925
2265	0.09328915339
2266	0.09328287325
2267	0.09327882779
2268	0.09326297753
2269	0.09325664274
2270	0.09323817225
2271	0.09323225103
2272	0.09322533008
2273	0.09320823612
2274	0.09319339515
2275	0.0931719766
2276	0.09315681739
2277	0.09314223117
2278	0.09312260137
2279	0.09310893376
2280	0.09309070884
2281	0.09307829548
2282	0.0930742958
2283	0.09306247873
2284	0.09304405207
2285	0.09302298943
2286	0.0930116032
2287	0.09299366081
2288	0.09298752191
2289	0.09296659692
2290	0.0929476682
2291	0.09293148192
2292	0.09291612616
2293	0.09289825727
2294	0.09288375514
2295	0.0928772195
2296	0.09286494808
2297	0.09285056941
2298	0.0928337031
2299	0.09282333579
2300	0.09281716091
2301	0.09280651434
2302	0.09278422475
2303	0.0927805585
2304	0.0927662427
2305	0.09275992515
2306	0.09274804112
2307	0.0927415701
2308	0.09272591594
2309	0.09270520367
2310	0.09268983712
2311	0.09268593502
2312	0.09267685282
2313	0.09266102538
2314	0.09264705688
2315	0.09263974173
2316	0.09263282184
2317	0.09261722017
2318	0.09260407932
2319	0.09258858857
2320	0.09257655251
2321	0.09256914542
2322	0.09256293461
2323	0.09254459019
2324	0.09253011887
2325	0.09252374001
2326	0.09250843365
2327	0.0924947284
2328	0.09248916443
2329	0.09248320008
2330	0.09246947575
2331	0.09246360354
2332	0.09244533114
2333	0.09243050316
2334	0.09241695071
2335	0.09240025614
2336	0.09237963858
2337	0.09236636617
2338	0.09235991111
2339	0.09233918296
2340	0.09232567036
2341	0.09232187577
2342	0.09231602838
2343	0.09231024764
2344	0.0922968322
2345	0.09227825808
2346	0.09226544548
2347	0.09224813911
2348	0.09223236291
2349	0.0922218094
2350	0.0922161098
2351	0.09220045353
2352	0.09218482016
2353	0.09217903033
2354	0.09216737353
2355	0.09215521704
2356	0.09214315063
2357	0.09212531819
2358	0.09211946476
2359	0.09210434874
2360	0.09208663648
2361	0.0920781178
2362	0.09206694589
2363	0.0920580394
2364	0.09205181079
2365	0.09203645921
2366	0.09202162745
2367	0.09201818355
2368	0.09200201432
2369	0.09198898707
2370	0.09198553286
2371	0.09198186974
2372	0.09196465275
2373	0.09195906022
2374	0.09194394191
2375	0.09193719137
2376	0.09192255097
2377	0.09191268932
2378	0.09190284943
2379	0.09188944446
2380	0.09188384927
2381	0.09187200634
2382	0.09185576224
2383	0.09185203301
2384	0.09184905288
2385	0.09184143273
2386	0.09182700939
2387	0.09181295561
2388	0.09180121412
2389	0.09178147811
2390	0.09176602186
2391	0.09174996334
2392	0.09174332603
2393	0.09173823946
2394	0.09172337877
2395	0.09171746495
2396	0.09170990068
2397	0.09169240652
2398	0.09168058017
2399	0.09167697291
2400	0.09167187743
2401	0.09165350542
2402	0.09164749299
2403	0.0916339005
2404	0.0916303301
2405	0.09162422337
2406	0.09160876159
2407	0.09159283678
2408	0.09157593603
2409	0.09156998926
2410	0.09155630122
2411	0.09154962321
2412	0.09154120556
2413	0.09152608969
2414	0.09150711974
2415	0.09150158456
2416	0.09149664247
2417	0.09147942896
2418	0.09146591769
2419	0.09145230496
2420	0.0914395984
2421	0.09142260434
2422	0.0914097953
2423	0.09139484979
2424	0.09137703616
2425	0.09137200611
2426	0.0913579083
2427	0.09134271739
2428	0.09133106069
2429	0.09131903065
2430	0.09130520345
2431	0.0912942586
2432	0.09128897827
2433	0.09127179084
2434	0.09126314156
2435	0.09124946726
2436	0.09123847769
2437	0.09121922324
2438	0.09120279393
2439	0.09119744877
2440	0.09119212924
2441	0.09117903578
2442	0.09116268173
2443	0.09114400256
2444	0.09112656787
2445	0.09112144526
2446	0.09110933378
2447	0.09110305514
2448	0.09109959103
2449	0.09108481519
2450	0.0910672632
2451	0.09105053982
2452	0.09103820357
2453	0.09101864371
2454	0.09100620567
2455	0.09098645305
2456	0.09098326426
2457	0.09097471981
2458	0.09097128511
2459	0.09095193799
2460	0.09093568228
2461	0.09092913525
2462	0.09091227612
2463	0.09089913347
2464	0.09088769757
2465	0.09086541235
2466	0.09085385683
2467	0.09083865565
2468	0.09082492683
2469	0.09081243085
2470	0.09080054352
2471	0.09078463297
2472	0.09077289299
2473	0.09076171507
2474	0.09074836746
2475	0.09074258849
2476	0.09072322579
2477	0.09070690997
2478	0.09069392126
2479	0.09069053611
2480	0.09068106252
2481	0.09065809365
2482	0.09064387438
2483	0.09063262091
2484	0.09061249648
2485	0.09060931682
2486	0.09059715298
2487	0.09058511546
2488	0.09056895736
2489	0.09056621578
2490	0.09055341295
2491	0.09053765959
2492	0.09053469945
2493	0.0905313176
2494	0.090520791
2495	0.09050194049
2496	0.09048257694
2497	0.09047662077
2498	0.09046344772
2499	0.09045267491
2500	0.09043812368
2501	0.09043043463
2502	0.0904158597
2503	0.09039973334
2504	0.09038091834
2505	0.09037760716
2506	0.09035417686
2507	0.09035151226
2508	0.09034025987
2509	0.09032906537
2510	0.09031547051
2511	0.0903019659
2512	0.09028979187
2513	0.09027607702
2514	0.09027318701
2515	0.09026136563
2516	0.0902561696
2517	0.09023673324
2518	0.09022012171
2519	0.09021165387
2520	0.09020056987
2521	0.0901812332
2522	0.09017061912
2523	0.09015480068
2524	0.09013855355
2525	0.09012456933
2526	0.09011212781
2527	0.09009680304
2528	0.0900868082
2529	0.09007380952
2530	0.09005260003
2531	0.09003735155
2532	0.09003148329
2533	0.09001860097
2534	0.09000520798
2535	0.0899945602
2536	0.0899892112
2537	0.0899759557
2538	0.08996580157
2539	0.08995308156
2540	0.0899485326
2541	0.08992946304
2542	0.08991385537
2543	0.0899011249
2544	0.08988966705
2545	0.08988156863
2546	0.08987025417
2547	0.08985859947
2548	0.08983925089
2549	0.08982600084
2550	0.08981554837
2551	0.08980005492
2552	0.08978386284
2553	0.08977484514
2554	0.08976084424
2555	0.08975635496
2556	0.08974244185
2557	0.0897312261
2558	0.0897267235
2559	0.08972391919
2560	0.0897092737
2561	0.08969438917
2562	0.08968125076
2563	0.08967048519
2564	0.08965477097
2565	0.08964987737
2566	0.08963633581
2567	0.08962134042
2568	0.08961446611
2569	0.08960766791
2570	0.08959476842
2571	0.08958996297
2572	0.08957970976
2573	0.08956517051
2574	0.08956240878
2575	0.08954843125
2576	0.08953178321
2577	0.0895037137
2578	0.08949928055
2579	0.08948565765
2580	0.08948021251
2581	0.08946939275
2582	0.08946038869
2583	0.08944563748
2584	0.08944090361
2585	0.08943772371
2586	0.08942561847
2587	0.08941970787
2588	0.08940067816
2589	0.08938555465
2590	0.08937473815
2591	0.08936309589
2592	0.08935290752
2593	0.0893420116
2594	0.08932870912
2595	0.08932608948
2596	0.08931561338
2597	0.08931124866
2598	0.08930125354
2599	0.08928876267
2600	0.08928009847
2601	0.08927585442
2602	0.08927163381
2603	0.08925384346
2604	0.08924173237
2605	0.08923134282
2606	0.08921836894
2607	0.0892098796
2608	0.0891928112
2609	0.08917911625
2610	0.08916471242
2611	0.0891471206
2612	0.08912852704
2613	0.08912377398
2614	0.08910531778
2615	0.08909338347
2616	0.08907814578
2617	0.08906580413
2618	0.08905457229
2619	0.08903633218
2620	0.08902538248
2621	0.08901327327
2622	0.08899569753
2623	0.08898610021
2624	0.08897545879
2625	0.08896000296
2626	0.08894827
2627	0.0889360977
2628	0.08892800339
2629	0.08891466425
2630	0.08890938849
2631	0.0888902534
2632	0.0888759223
2633	0.0888714759
2634	0.08885873448
2635	0.08884597077
2636	0.08882897224
2637	0.08881159133
2638	0.08880708159
2639	0.08880399715
2640	0.08878880396
2641	0.08878473874
2642	0.0887749637
2643	0.08875601701
2644	0.08874398726
2645	0.08873162312
2646	0.08871883299
2647	0.08869996697
2648	0.08868329525
2649	0.08866885425
2650	0.08865849595
2651	0.08864762133
2652	0.08864493553
2653	0.08863168273
2654	0.08861233517
2655	0.08860063687
2656	0.08858908603
2657	0.08857406632
2658	0.0885620034
2659	0.08854879039
2660	0.08853697929
2661	0.08852746594
2662	0.08850948691
2663	0.08849794256
2664	0.08848760944
2665	0.0884828647
2666	0.08846973147
2667	0.08845961162
2668	0.08845718505
2669	0.08844681638
2670	0.08844003357
2671	0.08842943281
2672	0.0884230803
2673	0.08842004291
2674	0.08841450818
2675	0.0883997267
2676	0.08839161592
2677	0.08838902185
2678	0.08837735985
2679	0.08836664382
2680	0.08835722646
2681	0.08834276689
2682	0.08833179961
2683	0.08832068402
2684	0.08831656685
2685	0.08830551756
2686	0.08829530603
2687	0.08828595332
2688	0.08827387414
2689	0.08826978458
2690	0.08825950717
2691	0.0882477204
2692	0.08823689307
2693	0.08822218155
2694	0.08821069811
2695	0.08820753593
2696	0.08819442375
2697	0.08818115923
2698	0.08816828903
2699	0.08815298226
2700	0.08814869601
2701	0.088143587
2702	0.08813301031
2703	0.08812759465
2704	0.08811470565
2705	0.08810185369
2706	0.08808916616
2707	0.08807430845
2708	0.08806301261
2709	0.08805687778
2710	0.08803907433
2711	0.08802876565
2712	0.08801591801
2713	0.08800147837
2714	0.08799216064
2715	0.08797920327
2716	0.08796832003
2717	0.08796611696
2718	0.08795130495
2719	0.08793968527
2720	0.08792309838
2721	0.08791378671
2722	0.08789951555
2723	0.08788735588
2724	0.08787560502
2725	0.08786376551
2726	0.08785719855
2727	0.08784669791
2728	0.08783032621
2729	0.08781688496
2730	0.08780427052
2731	0.08778702485
2732	0.08777169104
2733	0.08776665383
2734	0.08775204428
2735	0.08774235207
2736	0.08773398019
2737	0.0877243533
2738	0.08771452668
2739	0.08770320289
2740	0.08768855195
2741	0.0876842735
2742	0.08767308229
2743	0.08765945954
2744	0.08764970755
2745	0.08763993702
2746	0.0876255521
2747	0.0876165441
2748	0.0876074944
2749	0.08759618136
2750	0.08756965711
2751	0.08755544458
2752	0.08755115306
2753	0.08754872946
2754	0.08754460685
2755	0.08754026241
2756	0.08753011032
2757	0.08752496006
2758	0.08750738876
2759	0.08749729041
2760	0.0874858915
2761	0.08747423539
2762	0.08746001758
2763	0.08745718827
2764	0.08744324768
2765	0.08743321515
2766	0.08742228169
2767	0.08741852086
2768	0.08741651027
2769	0.0874062527
2770	0.08739607761
2771	0.08738282442
2772	0.08737690031
2773	0.0873673371
2774	0.08735189545
2775	0.08733978916
2776	0.08733749642
2777	0.08732388245
2778	0.08731486195
2779	0.08730332922
2780	0.087286456
2781	0.08727091479
2782	0.08726724304
2783	0.08725397845
2784	0.0872418481
2785	0.0872327226
2786	0.08722170549
2787	0.08721054841
2788	0.08719960518
2789	0.0871971171
2790	0.08718337589
2791	0.08716859253
2792	0.08716110875
2793	0.08714901859
2794	0.08714219649
2795	0.0871290711
2796	0.08712397269
2797	0.08711049036
2798	0.08710604019
2799	0.08708862809
2800	0.08707816364
2801	0.08706904927
2802	0.08705680712
2803	0.08704270432
2804	0.08703181499
2805	0.08702718885
2806	0.08701171186
2807	0.08700021305
2808	0.08699075241
2809	0.08698391217
2810	0.08696837591
2811	0.08695870548
2812	0.08694219043
2813	0.08692922254
2814	0.08692644711
2815	0.08691437704
2816	0.08689807995
2817	0.08688072301
2818	0.08686831896
2819	0.08686421198
2820	0.08685297324
2821	0.08684214275
2822	0.0868266667
2823	0.08681686817
2824	0.08681401591
2825	0.08680433248
2826	0.08679451917
2827	0.08678509479
2828	0.08677489154
2829	0.08676481691
2830	0.0867497114
2831	0.08674033304
2832	0.08672482325
2833	0.0867139327
2834	0.08670460515
2835	0.08668942762
2836	0.08667548736
2837	0.08667080029
2838	0.08666103815
2839	0.08665235931
2840	0.08663507735
2841	0.08662575308
2842	0.08661454178
2843	0.08659749618
2844	0.08659457123
2845	0.08659169106
2846	0.08657185837
2847	0.08656506683
2848	0.08655440028
2849	0.0865478513
2850	0.08653464473
2851	0.08652413818
2852	0.0865141066
2853	0.08649736064
2854	0.08648929649
2855	0.08648052415
2856	0.08647376086
2857	0.08646226276
2858	0.08645020529
2859	0.08643845753
2860	0.08642657254
2861	0.08642381513
2862	0.08641440313
2863	0.08641027742
2864	0.08639979293
2865	0.08638906479
2866	0.08637709791
2867	0.08636648393
2868	0.08634946756
2869	0.08633816536
2870	0.08632871227
2871	0.08631192483
2872	0.08629712382
2873	0.08628667105
2874	0.08627679106
2875	0.08626531203
2876	0.08625809348
2877	0.0862477056
2878	0.08622752387
2879	0.08622259798
2880	0.08620257767
2881	0.08619096414
2882	0.08617679714
2883	0.0861637786
2884	0.08615190964
2885	0.08613981984
2886	0.08612696431
2887	0.08611398662
2888	0.0861008149
2889	0.0860846278
2890	0.08607807268
2891	0.0860662559
2892	0.08605425328
2893	0.0860493586
2894	0.08604554184
2895	0.0860362013
2896	0.08602953349
2897	0.08601864985
2898	0.08600679979
2899	0.0860013455
2900	0.08598914128
2901	0.08598249821
2902	0.08597132457
2903	0.08595824148
2904	0.08594638404
2905	0.08594264007
2906	0.08593211838
2907	0.08592166377
2908	0.08591110416
2909	0.08589775167
2910	0.08588733202
2911	0.08587343635
2912	0.08586593018
2913	0.08585689878
2914	0.08584733031
2915	0.08583757879
2916	0.08582418273
2917	0.08581270863
